timestamp,app_name,minutes_away
2023-11-04 05:08:35,C:\Windows\py.exe,0
2023-11-04 05:08:35,Google Tradutor — Mozilla Firefox,0
2023-11-04 05:08:50,Google Tradutor — Mozilla Firefox,0
2023-11-04 05:08:50,C:\Windows\py.exe,0
2023-11-04 05:08:50,Download file | iLoveIMG — Mozilla Firefox,0
2023-11-04 05:08:50,WhatsApp — Mozilla Firefox,0
2023-11-04 05:08:50,WhatsApp Web — Mozilla Firefox,0
2023-11-04 05:08:50,(7) Você vê todas as CORES? Testes e color banding | Gaveta - YouTube — Mozilla Firefox,0
2023-11-04 05:08:50,Você vê todas as CORES? Testes e color banding | Gaveta - YouTube — Mozilla Firefox,0
2023-11-04 05:09:06,Você vê todas as CORES? Testes e color banding | Gaveta - YouTube — Mozilla Firefox,0
2023-11-04 05:09:06,(7) YouTube — Mozilla Firefox,0
2023-11-04 05:09:06,YouTube — Mozilla Firefox,0
2023-11-04 05:09:21,(7) YouTube — Mozilla Firefox,0
2023-11-04 05:09:36,(7) YouTube — Mozilla Firefox,0
2023-11-04 05:09:36,Médio Oriente - Google Maps — Mozilla Firefox,0
2023-11-04 05:09:36,Resultados — Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira | Inep — Mozilla Firefox,0
2023-11-04 05:09:36,The Relationship Between Education and Religions | Kaggle — Mozilla Firefox,0
2023-11-04 05:09:36,Correlates of War: World Religions — Mozilla Firefox,0
2023-11-04 05:09:36,Correlates of War: World Religions | Kaggle — Mozilla Firefox,0
2023-11-04 05:09:36,Mozilla Firefox,0
2023-11-04 05:09:36,Education Statistics — Mozilla Firefox,0
2023-11-04 05:09:36,Education Statistics | Kaggle — Mozilla Firefox,0
2023-11-04 05:09:36,10:00 - Time for a break! — Mozilla Firefox,0
2023-11-04 05:09:36,Pomodoro Timer Online - Pomofocus — Mozilla Firefox,0
2023-11-04 05:09:36,25:00 - Time to focus! — Mozilla Firefox,0
2023-11-04 05:09:36,50:00 - Time to focus! — Mozilla Firefox,0
2023-11-04 05:09:51,File Explorer,0
2023-11-04 05:09:51,CodigopyFormacaoPythonFinancas-Varos-2021,0
2023-11-04 05:09:51,Cursos,0
2023-11-04 05:10:06,Cursos,0
2023-11-04 05:10:06,Local Disk (D:),0
2023-11-04 05:10:06,Programas,0
2023-11-04 05:10:06,clonechat-main,0
2023-11-04 05:10:06,Cache,0
2023-11-04 05:10:22,Cache,0
2023-11-04 05:10:22,protect_content,0
2023-11-04 05:10:22,clonechat-main,0
2023-11-04 05:10:22,Programas,0
2023-11-04 05:10:22,Local Disk (D:),0
2023-11-04 05:10:22,Cursos,0
2023-11-04 05:10:22,2% complete,0
2023-11-04 05:10:22,3% complete,0
2023-11-04 05:10:22,4% complete,0
2023-11-04 05:10:22,5% complete,0
2023-11-04 05:10:37,5% complete,0
2023-11-04 05:10:37,6% complete,0
2023-11-04 05:10:37,7% complete,0
2023-11-04 05:10:37,Cursos,0
2023-11-04 05:10:37,pyproductivity.py - PyWindows - Visual Studio Code,0
2023-11-04 05:10:37,0app.py - PyWindows - Visual Studio Code,0
2023-11-04 05:10:52,0app.py - PyWindows - Visual Studio Code,0
2023-11-04 05:11:07,0app.py - PyWindows - Visual Studio Code,0
2023-11-04 05:11:23,0app.py - PyWindows - Visual Studio Code,0
2023-11-04 05:11:38,0app.py - PyWindows - Visual Studio Code,0
2023-11-04 05:11:53,0app.py - PyWindows - Visual Studio Code,0
2023-11-04 05:12:08,0app.py - PyWindows - Visual Studio Code,0
2023-11-04 05:12:24,0app.py - PyWindows - Visual Studio Code,0
2023-11-04 05:12:39,0app.py - PyWindows - Visual Studio Code,0
2023-11-04 05:12:54,0app.py - PyWindows - Visual Studio Code,0
2023-11-04 05:12:54,Cursos,0
2023-11-04 05:13:09,Cursos,0
2023-11-04 05:13:09,1001637629762-TopInvest - Excel Para o Mercado Financeiro,0
2023-11-04 05:13:24,1001637629762-TopInvest - Excel Para o Mercado Financeiro,0
2023-11-04 05:13:24,C:\Windows\py.exe,0
2023-11-04 05:13:24,Gerenciador de Arquivos,0
2023-11-04 05:13:40,1001637629762-TopInvest - Excel Para o Mercado Financeiro,0
2023-11-04 05:13:40,0app.py - PyWindows - Visual Studio Code,0
2023-11-04 05:13:40,0-Aulas.py - PyWindows - Visual Studio Code,0
2023-11-04 05:13:40,C:\Windows\py.exe,0
