timestamp,app_name,minutes_away
2023-11-05 07:05:30,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:05:45,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:06:00,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:06:15,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:06:15,Colaborar - TA2 - ALGORITMOS E PROGRAMAÇÃO ESTRUTURADA — Mozilla Firefox,0
2023-11-05 07:06:31,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,1
2023-11-05 07:06:46,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,1
2023-11-05 07:07:01,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,1
2023-11-05 07:07:16,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,1
2023-11-05 07:07:16,Colaborar - TA2 - ALGORITMOS E PROGRAMAÇÃO ESTRUTURADA — Mozilla Firefox,1
2023-11-05 07:07:16,Task Switching,1
2023-11-05 07:07:31,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,2
2023-11-05 07:07:47,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,2
2023-11-05 07:07:47,Task Switching,2
2023-11-05 07:07:47,Colaborar - TA2 - ALGORITMOS E PROGRAMAÇÃO ESTRUTURADA — Mozilla Firefox,2
2023-11-05 07:08:02,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,2
2023-11-05 07:08:02,Colaborar - TA2 - ALGORITMOS E PROGRAMAÇÃO ESTRUTURADA — Mozilla Firefox,2
2023-11-05 07:08:17,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,2
2023-11-05 07:08:32,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,3
2023-11-05 07:08:32,Colaborar - TA2 - ALGORITMOS E PROGRAMAÇÃO ESTRUTURADA — Mozilla Firefox,3
2023-11-05 07:08:47,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:09:03,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:09:03,Colaborar - TA2 - ALGORITMOS E PROGRAMAÇÃO ESTRUTURADA — Mozilla Firefox,0
2023-11-05 07:09:18,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:09:18,Colaborar - TA2 - ALGORITMOS E PROGRAMAÇÃO ESTRUTURADA — Mozilla Firefox,0
2023-11-05 07:09:33,Colaborar - TA2 - ALGORITMOS E PROGRAMAÇÃO ESTRUTURADA — Mozilla Firefox,0
2023-11-05 07:09:33,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:09:33,Aula1.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:09:48,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:09:48,Aula1.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:10:03,Aula1.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:10:03,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:10:19,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:10:19,Visual Studio Code,0
2023-11-05 07:10:34,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
